,lat,lon,timestamp,amenity,name,tags
392,49.2922345,-123.1346714,2019-09-13T13:57:02.000-07:00,restaurant,Ciao Bella Restaurant,"{'addr:housenumber': '703', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}"
393,49.2906257,-123.1369719,2019-09-13T13:57:02.000-07:00,restaurant,Damso Restaurant,"{'addr:housenumber': '867', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}"
394,49.2907765,-123.1367384,2019-09-13T13:57:02.000-07:00,restaurant,Khaghan Restaurant,"{'addr:housenumber': '851', 'addr:street': 'Denman Street', 'addr:city': 'Vancouver'}"
395,49.2838137,-123.1066099,2017-12-21T08:56:39.000-08:00,restaurant,The Flying Pig Gastown,{}
396,49.3099998,-123.0820407,2017-12-21T10:17:23.000-08:00,restaurant,The Fried Chicken Works Korean,{'cuisine': 'korean'}
397,49.312149,-123.0770359,2017-12-21T11:01:53.000-08:00,restaurant,Maru Korean Bistro,"{'name:ko': '마루', 'cuisine': 'korean'}"
398,49.3118497,-123.0764847,2017-12-21T11:01:54.000-08:00,restaurant,South Castle Korean Restaurant,"{'name:ko': '남한산성 순대', 'cuisine': 'korean'}"
399,49.2831459,-123.103036,2017-12-21T11:01:54.000-08:00,restaurant,Rodney's Oyster House,{}
400,49.2888741,-123.13173,2017-12-21T12:14:26.000-08:00,restaurant,Sura Korean,{'cuisine': 'korean'}
401,49.2899063,-123.1333084,2017-12-21T12:14:27.000-08:00,restaurant,Hongdae Pocha Korean,{'cuisine': 'korean'}
402,49.3057089,-123.0178078,2017-12-26T06:02:48.000-08:00,restaurant,Buddha-full,{}
403,49.261624,-123.138068,2014-01-23T03:19:22.000-08:00,restaurant,Vij's,"{'cuisine': 'indian', 'addr:housenumber': '1480', 'addr:street': 'West 11th Avenue'}"
404,49.2634412,-123.1399645,2020-02-24T22:48:39.000-08:00,restaurant,Liquids + Solids,"{'opening_hours': 'Mo-Fr 07:00-07:00; Sa 10:00-07:00; Su 10:00-07:00', 'addr:housenumber': '1550', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
405,49.2839381,-122.8101553,2017-02-23T21:35:29.000-08:00,restaurant,Woking Dragon China Bistro,{'name:en': 'Woking Dragon China Bistro'}
406,49.1876519,-122.8447333,2019-02-20T07:23:01.000-08:00,restaurant,All About Pho,"{'opening_hours': 'Su-Th 10:00-23:00; Fr-Sa 10:00-00:00', 'cuisine': 'vietnamese', 'website': 'https://www.allaboutpho.ca/', 'name:en': 'All About Pho', 'phone': '+1-604-498-0222'}"
407,49.2401479,-123.0649331,2017-02-25T04:05:46.000-08:00,restaurant,Indian Bay Leaf,"{'cuisine': 'indian', 'addr:housenumber': '4890', 'addr:street': 'Victoria Drive'}"
408,49.2231592,-122.932628,2018-10-26T20:30:51.000-07:00,restaurant,Indian Bombay Bistro,"{'addr:housenumber': '7558', 'website': 'http://indianbombaybistro.com/', 'phone': '+1-604-553-1718', 'cuisine': 'indian', 'addr:street': '6th Street', 'addr:postcode': 'V3N 3M3', 'takeaway': 'yes', 'addr:city': 'Burnaby'}"
409,49.2769717,-122.848341,2017-02-25T15:26:38.000-08:00,restaurant,Nicolelina's Cafe,"{'addr:housenumber': '2838', 'name:en': ""Nicolelina's Cafe"", 'addr:street': 'Saint Johns Street'}"
410,49.2770393,-122.8354693,2019-09-13T13:57:00.000-07:00,restaurant,Shawliz,"{'addr:housenumber': '3190', 'cuisine': 'arab', 'name:en': 'Shawliz', 'addr:street': 'Saint Johns Street', 'addr:postcode': 'V3H 2C9', 'addr:city': 'Port Moody'}"
411,49.2768777,-122.839686,2017-02-25T15:19:32.000-08:00,restaurant,Matsuzushi,"{'cuisine': 'sushi', 'name:en': 'Matsuzushi', 'addr:street': 'Saint Johns Street'}"
412,49.2770299,-122.8488586,2019-08-15T22:53:17.000-07:00,restaurant,Greek Guys,"{'cuisine': 'greek', 'addr:street': 'Saint Johns Street', 'takeaway': 'only'}"
413,49.1342715,-122.88959,2017-07-30T02:14:59.000-07:00,restaurant,Spice 72 Indian Bistro and Lounge,"{'addr:housenumber': '12025', 'website': 'http://spice72.com/', 'phone': '+1-604-503-1172', 'opening_hours': 'Su-Th 11:30-22:30; Fr-Sa 11:30-23:00', 'cuisine': 'indian', 'name:en': 'Spice 72 Indian Bistro and Lounge', 'addr:street': '72 Avenue'}"
414,49.1583091,-122.8899168,2017-02-25T21:51:06.000-08:00,restaurant,Mahek Chaat House,"{'addr:housenumber': '8556', 'website': 'http://mahekchaat.ca/', 'phone': '+1-604-597-3835', 'opening_hours': 'We-Mo 11:30-21:00', 'cuisine': 'indian', 'addr:street': 'Scott Road'}"
415,49.12737,-122.8452404,2017-02-26T17:48:55.000-08:00,restaurant,Denny's,"{'name:en': ""Denny's"", 'addr:street': 'King George Boulevard'}"
416,49.1903678,-122.80469,2020-02-22T04:37:54.000-08:00,restaurant,The Pantry,{'name:en': 'The pantry'}
417,49.253994,-123.2353546,2014-11-07T06:05:32.000-08:00,restaurant,Togo Sushi,"{'addr:housenumber': '3380', 'website': 'http://www.togosushi.ca/', 'cuisine': 'sushi', 'addr:street': 'Shrum Lane', 'entrance': 'yes', 'addr:postcode': 'V6S 0B9', 'addr:city': 'Vancouver'}"
418,49.1155805,-122.6812602,2019-10-03T01:05:29.000-07:00,restaurant,Baik Mi Korean Restaurant,"{'addr:housenumber': '19539', 'website': 'https://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=8B724EF137219EC688257999007EF02A', 'phone': '+1-778-278-0788', 'cuisine': 'korean', 'addr:street': 'Fraser Highway', 'addr:city': 'Surrey'}"
419,49.1155327,-122.6815486,2019-09-13T13:56:59.000-07:00,restaurant,Phở 99 Vietnamese Noodle House,"{'wheelchair': 'yes', 'website': 'https://www.pho99vn.com/', 'air_conditioning': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'vietnamese', 'url': 'http://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=E29DD2D76A78D03788257BFA0059145E', 'addr:city': 'Surrey', 'addr:housenumber': '19533', 'alt_name': 'Pho 99', 'phone': '+1-604-534-2699', 'smoking': 'no', 'opening_hours': 'Su-Th 11:00-00:00; Fr-Sa 11:00-01:00', 'addr:street': 'Fraser Highway'}"
420,49.1144597,-122.680159,2019-09-13T13:56:59.000-07:00,restaurant,The Mongolie Grill,"{'addr:housenumber': '19583', 'website': 'http://www.mongoliegrill.ca', 'internet_access': 'wlan', 'phone': '+1-604-330-0392', 'internet_access:fee': 'no', 'opening_hours': '11:00-22:00', 'cuisine': 'mongolian', 'addr:street': 'Fraser Highway', 'url': 'http://www.healthspace.ca/Clients/FHA/FHA_Website.nsf/Food-FacilityHistory?OpenView&RestrictToCategory=3E89A79C8617E571882571B0007EFAFB', 'addr:city': 'Surrey'}"
421,49.2608452,-123.1008071,2017-05-29T19:55:54.000-07:00,restaurant,Lucy's Eastside Diner,"{'name:en': ""Lucy's Eastside Diner""}"
422,49.210637,-123.0922057,2012-04-06T10:20:38.000-07:00,restaurant,Panos,{'cuisine': 'greek'}
423,49.2187017,-122.9608089,2020-01-12T02:40:44.000-08:00,restaurant,DooBoo,"{'addr:province': 'BC', 'cuisine': 'korean', 'addr:housenumber': '6907', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
424,49.2230985,-122.9821688,2019-07-02T01:21:58.000-07:00,restaurant,Denny's,"{'brand:wikidata': 'Q1189695', 'cuisine': 'american', 'brand': ""Denny's"", 'brand:wikipedia': ""en:Denny's""}"
425,49.2229075,-122.9815414,2019-09-13T13:56:49.000-07:00,restaurant,Joyful Seafood Restaurant,"{'addr:housenumber': '5665', 'phone': '+1-604-436-2986', 'cuisine': 'chinese', 'addr:street': 'Kingsway', 'addr:postcode': 'V5H 2G4', 'addr:unit': '150', 'addr:city': 'Burnaby'}"
426,49.2204967,-122.9757219,2018-07-11T15:23:00.000-07:00,restaurant,Triple O's,"{'wheelchair': 'yes', 'delivery': 'no', 'addr:housenumber': '6038', 'website': 'https://www.whitespot.ca', 'drive_through': 'yes', 'opening_hours': 'Mo-Su 08:00-23:00', 'outdoor_seating': 'yes', 'addr:street': 'Kingsway', 'takeaway': 'yes', 'capacity': '60'}"
427,49.2212878,-122.9765543,2012-06-08T22:41:00.000-07:00,restaurant,Pho Hong,"{'note': 'name ends in Hong?', 'cuisine': 'vietnamese', 'addr:housenumber': '5975', 'addr:street': 'Kingsway', 'addr:postcode': 'V5J 1H1'}"
428,49.2236028,-122.9839649,2019-09-13T13:56:49.000-07:00,restaurant,Phơ Boi,"{'addr:housenumber': '5505', 'website': 'https://phohoa.com/', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
429,49.2257138,-122.99048,2019-09-13T13:56:49.000-07:00,restaurant,So Crab So Good Seafood Restaurant & Bar,"{'addr:housenumber': '5105', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
430,49.2732782,-123.119664,2019-09-13T00:19:45.000-07:00,restaurant,Provence Marinaside,"{'cuisine': 'french', 'addr:housenumber': '1177', 'website': 'https://www.provencevancouver.com/marinaside/', 'addr:street': 'Marinaside Crescent', 'addr:postcode': 'V6Z 2Y3'}"
431,49.2566232,-122.7471301,2019-09-24T15:52:27.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'addr:housenumber': '2325', 'website': 'https://www.starbucks.com/', 'brand:wikipedia': 'en:Freshii', 'cuisine': 'salad', 'addr:street': 'Ottawa Street', 'brand': 'Freshii', 'addr:unit': '100', 'addr:city': 'Port Coquitlam'}"
432,49.255495,-122.7466809,2019-09-10T18:06:48.000-07:00,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}"
433,49.2861746,-123.1169768,2019-09-18T23:00:49.000-07:00,restaurant,The Butcher & Bullock,"{'website': 'http://donnellygroup.ca/the-butcher-bullock/', 'cuisine': 'burger', 'addr:postcode': 'V6C 1L6', 'operator': 'Donnelly Group', 'addr:city': 'Vancouver', 'addr:housenumber': '911', 'bar': 'yes', 'phone': '+1-604-662-8866', 'smoking': 'no', 'opening_hours': 'Mo-Fr 11:30-03:00; Sa-Su 11:00-03:00', 'brewery': 'yes', 'addr:street': 'West Pender Street', 'email': 'butcherandbullock@donnellygroup.ca'}"
434,49.0572877,-122.2729713,2015-09-15T03:41:47.000-07:00,restaurant,Kira Sushi,"{'opening_hours': 'We-Mo 11:30-21:00', 'cuisine': 'sushi', 'website': 'https://www.facebook.com/kirasushi', 'addr:unit': '200', 'start_date': '2015-09-03'}"
435,49.0573488,-122.2733916,2018-06-20T15:11:25.000-07:00,restaurant,The Rendezvous Restaurant,"{'website': 'http://www.therendezvousrestaurant.com', 'phone': '+1-604-853-9911', 'opening_hours': '15:00-22:00', 'cuisine': 'greek', 'outdoor_seating': 'no', 'addr:unit': '240', 'operator': 'Makris family', 'start_date': '1994'}"
436,49.2818072,-123.1240096,2019-08-19T00:09:02.000-07:00,restaurant,Kamei Baru,"{'opening_hours': 'Mo-Th 11:30-23:00; Fr 11:30-23:00+; Sa,Su 15:00-23:00+', 'addr:housenumber': '990', 'addr:street': 'Smithe Street'}"
437,49.2817082,-123.1238709,2015-09-16T05:45:07.000-07:00,restaurant,Pacifico,"{'addr:housenumber': '970', 'addr:street': 'Smithe Street'}"
438,49.2218059,-122.93095,2015-09-17T07:24:56.000-07:00,restaurant,Big 6,{}
439,49.2226831,-122.9325337,2015-09-17T07:31:39.000-07:00,restaurant,Agra Sweets & Restaurant,{}
440,49.2802018,-123.1306708,2019-09-18T23:00:49.000-07:00,restaurant,Kadoya,"{'cuisine': 'japanese', 'addr:housenumber': '1063', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
441,49.0473214,-122.2682839,2018-02-09T04:59:53.000-08:00,restaurant,Choice Pizza 2 for 1,"{'phone': '+1-604-746-1333', 'level': '2', 'addr:unit': '101'}"
442,49.2884539,-123.1398069,2019-07-12T21:28:54.000-07:00,restaurant,Legendary Noodle House,"{'addr:housenumber': '1074', 'website': 'https://www.legendarynoodle.ca/', 'smoking': 'no', 'opening_hours': '12:00-21:00', 'cuisine': 'vietnamese', 'outdoor_seating': 'yes', 'addr:street': 'Denman Street'}"
443,49.2630575,-123.1164431,2019-07-05T16:10:44.000-07:00,restaurant,Yolks,"{'addr:housenumber': '546', 'website': 'https://www.yolks.ca/', 'phone': '+1-604-559-9655', 'opening_hours': 'Mo-Fr 08:00-15:00; Sa-Su 09:00-15:00', 'cuisine': 'breakfast', 'name:en': 'Yolks', 'addr:street': 'Broadway west', 'addr:postcode': 'V5Z 1E9'}"
444,49.1934619,-122.8457041,2017-02-23T07:14:08.000-08:00,restaurant,Rickshaw Chinese Food,"{'addr:housenumber': '10505', 'website': 'http://www.rickshawchinesefood.com/', 'phone': '+1-604-581-1161', 'opening_hours': 'Su-Th 10:30-22:00; Fr-Sa 10:30-23:00', 'cuisine': 'chinese', 'addr:street': 'King George Boulevard'}"
445,49.1865512,-122.847648,2019-09-02T22:08:26.000-07:00,restaurant,Neptune Seafood Restaurant,"{'addr:housenumber': '10153', 'website': 'http://www.neptune-restaurant.ca/', 'phone': '+1-604-495-8886', 'opening_hours': 'Mo-Su 09:00-16:00,17:00-22:30', 'cuisine': 'chinese', 'addr:street': 'King George Boulevard'}"
446,49.2906033,-123.1333902,2016-12-24T08:27:10.000-08:00,restaurant,Marutama Ra-men,"{'addr:housenumber': '780', 'name:en': 'Marutama Ra-men', 'addr:street': 'Bidwell Street', 'addr:postcode': 'V6G 2J6'}"
447,49.2901947,-123.1338172,2016-12-25T18:46:12.000-08:00,restaurant,Snowy Village,{'name:en': 'Snowy Village'}
448,49.2901644,-123.1337321,2016-12-25T18:46:09.000-08:00,restaurant,Hokkaido Ramen Santouka,"{'cuisine': 'noodles', 'addr:housenumber': '1690', 'name:en': 'Hokkaido Ramen Santouka', 'addr:street': 'Robson Street', 'addr:postcode': 'V6G 1C7'}"
449,49.3123989,-123.0778703,2018-10-26T20:30:49.000-07:00,restaurant,Meat at O'Neill's,"{'addr:housenumber': '144', 'website': 'http://www.meatatoneills.com', 'internet_access': 'wlan', 'phone': '+1-604-987-1115', 'cuisine': 'irish;diner;sandwich;breakfast', 'name:en': ""Meat at O'Neill's"", 'addr:postcode': 'V7M 2E8', 'email': 'meatatoneills@shaw.ca'}"
450,49.3334059,-123.0886973,2017-06-27T17:24:54.000-07:00,restaurant,Westview Oriental,{'cuisine': 'chinese'}
451,49.3267728,-123.1375094,2020-05-29T04:38:32.000-07:00,restaurant,The Keg Steakhouse + Bar,"{'addr:housenumber': '110-731', 'addr:street': 'Main Street', 'level': '1', 'addr:city': 'West Vancouver'}"
452,49.1991209,-122.7773056,2019-09-13T13:57:03.000-07:00,restaurant,Doma Sushi,"{'note': 'Business Hours \u200b Monday - Friday 11:00 AM - 2:30 PM / 4:00 PM - 9:00 PM Saturday & Sunday 12:00 PM - 9:00 PM', 'addr:housenumber': '10633', 'website': 'https://www.domasushi.com/', 'phone': '+1-604-498-5958', 'smoking': 'no', 'description': 'Opening on Dec 29, 2017', 'cuisine': 'sushi', 'addr:street': '108 Avenue', 'addr:postcode': 'V4N 1P2', 'addr:unit': '407', 'addr:city': 'Surrey'}"
453,49.1992145,-122.7773115,2019-09-13T13:57:03.000-07:00,restaurant,DDDN Pan Pizza,"{'addr:housenumber': '16033', 'phone': '+1-778-395-7078', 'smoking': 'no', 'opening_hours': 'Mo-Sa 11:00-19:00', 'cuisine': 'pizza', 'addr:street': '108 Avenue', 'addr:postcode': 'V4N 1P2', 'addr:unit': '406', 'addr:city': 'Surrey'}"
454,49.1158502,-122.6794403,2018-01-01T21:22:29.000-08:00,restaurant,Luxe Chinese Seafood Restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '19653', 'addr:street': 'Willowbrook Drive'}"
455,49.1390015,-122.8890829,2018-01-02T04:17:01.000-08:00,restaurant,Apna Chaat House,"{'addr:housenumber': '7500', 'website': 'http://www.apnachaat.ca/', 'phone': '+1-604-502-8081', 'smoking': 'no', 'opening_hours': 'Mo-Su 11:30-20:00', 'cuisine': 'indian', 'addr:street': 'Scott Road', 'email': 'info@apnachaat.ca'}"
456,49.2643652,-123.0699251,2019-12-25T01:10:37.000-08:00,restaurant,Poke Five,"{'addr:province': 'BC', 'addr:housenumber': '2247', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}"
457,49.0946481,-122.4914348,2013-08-16T19:12:22.000-07:00,restaurant,Safari Grill,{}
458,49.226799,-122.9937567,2020-01-06T05:51:58.000-08:00,restaurant,Chongqing,"{'addr:housenumber': '4909', 'website': 'https://chong-qing-restaurant-online-ordering.securebrygid.com/', 'phone': '+1-604-558-0101', 'smoking': 'no', 'opening_hours': 'Su-Sa 11:00-22:00', 'cuisine': 'chinese', 'outdoor_seating': 'no', 'addr:street': 'Kingsway'}"
459,49.264119,-123.0227773,2015-07-31T03:30:13.000-07:00,restaurant,Ricky's Country Restaurant,{}
460,49.2694998,-123.1077015,2015-08-01T16:31:21.000-07:00,restaurant,The Flying Pig,"{'addr:housenumber': '127', 'addr:street': 'West 2nd Avenue'}"
461,49.2877451,-123.1206603,2018-08-16T20:22:39.000-07:00,restaurant,Le Petit Crêpe,{}
462,49.288332,-123.1225965,2018-08-16T20:22:39.000-07:00,restaurant,Panago Pizza,"{'cuisine': 'pizza', 'takeaway': 'only', 'capacity': '0'}"
463,49.2874987,-123.1233065,2018-08-16T20:22:39.000-07:00,restaurant,Tableau,{}
464,49.2732428,-123.2031796,2019-09-02T22:08:26.000-07:00,restaurant,N.S.C.S. Discovery Café,"{'delivery': 'no', 'addr:housenumber': '1515', 'opening_hours': 'Mo-Su 08:00-21:00', 'description': 'Open mid May through mid September. Good, very reasonably priced breakfasts, lunch and dinner. Licensed. Beer on tap. Staffed with culinary school students.', 'cuisine': 'burger;american', 'outdoor_seating': 'yes', 'addr:street': 'Discovery Street', 'addr:postcode': 'V6R 4L9', 'takeaway': 'yes', 'addr:city': 'Vancouver'}"
465,49.2872861,-123.1235682,2018-08-17T05:13:53.000-07:00,restaurant,Domo Sushi,{'cuisine': 'japanese;sushi'}
466,49.2293878,-123.0904982,2019-11-07T19:56:30.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'cuisine': 'pizza', 'brand': 'Pizza Hut', 'brand:wikipedia': 'en:Pizza Hut'}"
467,49.0464428,-122.2872366,2019-09-02T22:08:26.000-07:00,restaurant,Noodlebox,"{'opening_hours': 'Mo-Sa 11:00-20:00; Su off', 'cuisine': 'asian', 'website': 'http://www.noodlebox.ca'}"
468,49.0464045,-122.2872963,2019-09-02T22:08:26.000-07:00,restaurant,Meat & Bread Test Kitchen,"{'opening_hours': 'Mo-Sa 11:00-18:00; Su off', 'cuisine': 'sandwich', 'website': 'https://www.meatandbread.com/testkitchen'}"
469,49.2268102,-123.0040761,2019-03-18T03:17:29.000-07:00,restaurant,Boston Pizza,"{'brand:wikidata': 'Q894578', 'cuisine': 'pizza', 'name:en': 'Boston Pizza', 'brand': 'Boston Pizza', 'brand:wikipedia': 'en:Boston Pizza'}"
470,49.2259651,-123.0026162,2017-09-03T07:10:39.000-07:00,restaurant,A&W Restaurant,"{'level': '1', 'name:en': 'A&W Restaurant'}"
471,49.226354,-123.0039637,2019-09-10T18:50:44.000-07:00,restaurant,Neptune Wonton Noodle,"{'cuisine': 'chinese', 'name:en': 'Neptune Wonton Noodle'}"
472,49.226408,-123.0036228,2019-07-07T03:58:25.000-07:00,restaurant,Freshii,"{'brand:wikidata': 'Q5503051', 'cuisine': 'salad', 'name:en': 'Freshii', 'brand': 'Freshii', 'brand:wikipedia': 'en:Freshii'}"
473,49.2263307,-123.0041181,2017-03-07T04:40:29.000-08:00,restaurant,Neptune Club Sports Bar & Grill,{'name:en': 'Neptune Club Sports Bar & Grill'}
474,49.2904957,-123.134221,2019-12-25T03:21:06.000-08:00,restaurant,J&G Fried Chicken,"{'addr:province': 'BC', 'addr:housenumber': '1706', 'internet_access': 'wlan', 'phone': '+1-604-423-2870', 'addr:street': 'Robson Street', 'addr:postcode': 'V6G 1E2', 'addr:city': 'Vancouver'}"
475,49.2253804,-122.9997103,2019-01-26T04:57:36.000-08:00,restaurant,The Boss Restaurant,{'level': '0'}
476,49.2257375,-122.9964415,2019-02-03T00:48:11.000-08:00,restaurant,Sekai,"{'level': '0', 'cuisine': 'japanese'}"
477,49.2825785,-122.8255002,2019-09-13T13:56:49.000-07:00,restaurant,Murasaki,"{'delivery': 'no', 'addr:housenumber': '254', 'cuisine': 'japanese', 'outdoor_seating': 'yes', 'addr:street': 'Newport Drive', 'addr:postcode': 'V3H 5B9', 'addr:city': 'Port Moody'}"
478,49.2632255,-123.1333895,2019-08-29T18:25:42.000-07:00,restaurant,Denny's,"{'brand:wikidata': 'Q1189695', 'addr:housenumber': '1296', 'phone': '+1-604-731-9033', 'brand:wikipedia': ""en:Denny's"", 'cuisine': 'american', 'addr:street': 'West Broadway', 'brand': ""Denny's""}"
479,49.2361234,-123.0649329,2017-02-07T17:34:27.000-08:00,restaurant,Golden Swan Restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '5380', 'addr:street': 'Victoria Drive'}"
480,49.238342,-123.0651748,2019-09-13T13:56:49.000-07:00,restaurant,Amay's House,"{'cuisine': 'burmese', 'addr:housenumber': '5076', 'addr:street': 'Victoria Drive', 'addr:postcode': 'V5P 3V1', 'addr:city': 'Vancouver'}"
481,49.2338397,-123.0656839,2010-07-18T06:13:52.000-07:00,restaurant,Shima-Ya,{}
482,49.2579769,-123.1013928,2014-06-26T06:44:18.000-07:00,restaurant,Great Han Mongolian BBQ,"{'addr:housenumber': '3043', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
483,49.2481608,-123.101283,2019-09-13T13:56:49.000-07:00,restaurant,Nam Nam Noodle,"{'opening_hours': 'Mo-We,Fr 10:30-20:30; Sa,Su 10:30-21:00', 'addr:housenumber': '4191', 'website': 'https://www.legendarynoodle.ca/', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
484,49.2503562,-123.1007457,2019-09-02T22:08:25.000-07:00,restaurant,Sun Sui Wah Seafood Restaurant,"{'addr:housenumber': '3888', 'website': 'http://www.sunsuiwah.com', 'phone': '+1-604-872-8822', 'opening_hours': '10:00-15:00,17:00-22:30', 'cuisine': 'chinese;dim sum', 'addr:street': 'Main Street'}"
485,49.2532802,-122.8983104,2018-05-08T07:58:38.000-07:00,restaurant,Green Leaf Sushi Cafe,{'cuisine': 'japanese;korean;italian;french'}
486,49.25249,-122.898259,2010-11-28T21:25:39.000-08:00,restaurant,Red Robin,{}
487,49.2299673,-123.0908342,2018-02-10T16:17:36.000-08:00,restaurant,Good Choice Restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '6007', 'addr:street': 'Fraser Street', 'phone': '+1-604-325-9788'}"
488,49.2602339,-123.012685,2019-09-13T13:56:58.000-07:00,restaurant,Sadies Lunchworks,"{'delivery': 'no', 'addr:housenumber': '4170', 'smoking': 'no', 'cuisine': 'regional', 'addr:street': 'Still Creek Drive', 'addr:postcode': 'V5C 6C6', 'takeaway': 'yes', 'addr:city': 'Burnaby'}"
489,49.2808273,-123.0455124,2019-03-08T11:29:41.000-08:00,restaurant,Phở Don,{'cuisine': 'vietnamese'}
490,49.2808273,-123.0457851,2015-07-22T02:57:30.000-07:00,restaurant,Blowfish Sushi,{'cuisine': 'sushi'}
491,49.2599379,-123.0700275,2019-07-17T21:24:14.000-07:00,restaurant,Naruto Sushi,"{'addr:housenumber': '2763', 'phone': '+1-604-558-3858', 'cuisine': 'sushi', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 4C5', 'takeaway': 'yes', 'addr:city': 'Vancouver'}"
492,49.22987,-123.0019032,2017-02-13T04:41:38.000-08:00,restaurant,Isami Sushi,"{'cuisine': 'japanese', 'addr:housenumber': '4603', 'addr:street': 'Kingsway'}"
493,49.0613388,-122.3800095,2019-09-02T22:08:25.000-07:00,restaurant,Vi La Palace,"{'opening_hours': 'Mo-Sa 11:00-21:00; Su off', 'cuisine': 'vietnamese', 'website': 'http://m.vilapalace.com', 'phone': '+1-604-625-5555', 'addr:unit': '107'}"
494,49.0621643,-122.3806878,2019-09-02T22:08:25.000-07:00,restaurant,Rendezvous Restaurant Mt Lehman,"{'opening_hours': 'Su,Tu-Th 11:00-21:00; Fr-Sa 11:00-22:00; Mo off', 'website': 'http://rendezvousmtlehman.com', 'phone': '+1-604-858-9011', 'addr:unit': '111'}"
495,49.0616856,-122.3800125,2019-01-16T16:20:56.000-08:00,restaurant,Hana Sushi Japanese Restaurant,"{'opening_hours:signed': 'no', 'cuisine': 'sushi', 'website': 'http://mobile.yp.ca/bus/British-Columbia/Abbotsford/Hana-Sushi-Japanese-Restaurant/2307659.html', 'addr:unit': '103'}"
496,49.0620501,-122.3809,2019-09-02T22:08:25.000-07:00,restaurant,Curry Time Indian Cuisine,"{'opening_hours': 'Mo 17:00-21:00; Tu-Sa 11:00-21:30 || Mo-Fr 12:00-14:00 open ""Lunch Buffet""', 'cuisine': 'indian', 'website': 'http://www.currytimecuisine.com', 'phone': '+1-604-625-1947', 'addr:unit': '2'}"
497,49.0659656,-122.3781957,2019-02-21T02:01:19.000-08:00,restaurant,Parmeshar Sweet Shop & Restaurant,"{'shop': 'confectionery', 'phone': '+1-604-746-3339', 'level': '0', 'opening_hours': '10:00-21:00', 'cuisine': 'indian', 'addr:unit': '101'}"
498,49.2193183,-123.0410871,2019-09-13T13:57:03.000-07:00,restaurant,54th Ave Cafe,"{'addr:housenumber': '7088', 'addr:street': 'Kerr Street', 'addr:city': 'Vancouver'}"
499,49.2258237,-122.9944187,2018-10-25T14:20:57.000-07:00,restaurant,Uncle Willy's,"{'addr:housenumber': '6411', 'phone': '+1-604-431-0399', 'cuisine': 'buffet', 'addr:street': 'Nelson Avenue', 'addr:unit': '100', 'addr:city': 'Burnaby'}"
500,49.2271784,-122.9949525,2019-09-13T13:57:03.000-07:00,restaurant,Cattle Cafe,"{'addr:housenumber': '4877', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
501,49.2272795,-122.9945241,2019-09-13T13:57:03.000-07:00,restaurant,Morak Korean Restaurant,"{'addr:housenumber': '6285', 'addr:street': 'Nelson Avenue', 'addr:city': 'Burnaby'}"
502,49.2271279,-122.9946611,2020-06-17T22:37:20.000-07:00,restaurant,Dae-Ji Cutlet House,"{'addr:province': 'BC', 'addr:housenumber': '4883', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
503,49.2280713,-122.997509,2019-09-13T13:57:03.000-07:00,restaurant,Little Sheep Mongolian Hot Pot,"{'addr:housenumber': '4755', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
504,49.2300329,-123.003695,2019-09-13T13:57:03.000-07:00,restaurant,Dinesty Dumpling House,"{'addr:housenumber': '4501', 'addr:street': 'Kingsway', 'addr:unit': '104', 'addr:city': 'Burnaby'}"
505,49.2316477,-123.0087745,2019-09-13T13:57:03.000-07:00,restaurant,Ramie's Greek Restaurant,"{'addr:housenumber': '4287', 'addr:street': 'Kingsway', 'addr:city': 'Burnaby'}"
506,49.2317641,-123.0091627,2019-09-13T13:57:03.000-07:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '4287', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'addr:street': 'Kingsway', 'brand': 'Pizza Hut', 'addr:unit': '1', 'addr:city': 'Burnaby'}"
